shop_image_url,shop_address,shop_name,sizang_name,sangga_name,all_product_num,shop_phone,product_unique_id,product_name,product_category,product_category_1,product_category_2,product_category_3,product_price,product_made,product_image_url,product_style,product_size,product_maxrate,product_seethrough,product_elasticity,product_lining,product_fitting,product_color,product_link
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1113727,토끼마랑맨mtm,TOP & TEE,WOMEN,,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113727_10.jpg","캐주얼,어반/모던,심플/베이직",총장 61cm/ 어깨 50cm/ 가슴 53cm/ 소매 55cm,면100,없음,좋음,없음,베이직,"OATMEAL,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1113601,타임글리터맨투맨,TOP & TEE,WOMEN,,,24000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113601_9.jpg","미시,캐주얼",총장 57cm/ 가슴 61cm/ 어깨소매 76cm,면100,없음,좋음,없음,베이직,"CHINESEINK,CREAM",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1113424,마랑배색MTM,TOP & TEE,WOMEN,,,30000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113424_10.jpg","캐주얼,어반/모던,심플/베이직",총장 62cm/ 가슴 60cm,면100,없음,좋음,없음,루즈핏,"BLUE,PINK,YELLOW",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1113318,마랑후드라벤더,TOP & TEE,WOMEN,,,45000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113318_10.jpg","캐주얼,어반/모던,심플/베이직",총장 63cm/ 가슴 58cm/ 어깨소매 79cm,면100,없음,좋음,없음,베이직,LAVENDER,http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1113317,마랑빈티지후드,TOP & TEE,WOMEN,,,32000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113317_11.jpg","캐주얼,어반/모던,심플/베이직",총장 66cm/ 가슴 58cm/ 어깨소매 82cm,면100,없음,좋음,없음,베이직,"BLACK,OATMEAL",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1113316,셀린느후로킹,TOP & TEE,WOMEN,,,23000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1113316_9.jpg","캐주얼,어반/모던,심플/베이직",총장 61cm/ 가슴 60cm/ 어깨소매 78cm,면100,없음,좋음,없음,베이직,"GRAY,OATMEAL",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1112236,가니보풀자수,TOP & TEE,WOMEN,,,24000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112236_10.jpg","캐주얼,어반/모던,심플/베이직",총장 62cm/ 어깨 56cm/ 가슴 58cm/ 소매 56cm,면100,없음,좋음,기모,베이직,"CHINESEINK,LAVENDER",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1112068,시스템mtm,TOP & TEE,WOMEN,,,35000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112068_12.jpg","캐주얼,어반/모던,심플/베이직",총장 56cm/ 어깨 52cm/ 가슴 59cm/ 소매 61cm,면100,없음,좋음,기모,베이직,"MINT,OATMEAL",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1112002,랑방자수MTM,TOP & TEE,WOMEN,,,34000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1112002_11.jpg","캐주얼,어반/모던,심플/베이직",총장 56cm/ 어깨 42cm/ 가슴 52cm/ 소매 55cm,면55 폴리45,없음,좋음,기모,베이직,"BEIGE,BLACK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1111583,보브보풀와펜,TOP & TEE,WOMEN,,,22000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_12.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_13.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_14.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_15.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_16.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111583_17.jpg","캐주얼,어반/모던,심플/베이직",총장 59cm/ 어깨 52cm/ 가슴 56cm/ 소매 51cm,면100,없음,좋음,기모,베이직,"BEIGE,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1111467,기모쟈딕맨투맨,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111467_11.jpg","캐주얼,어반/모던,심플/베이직",총장 59cm/ 가슴 56cm/ 어깨소매 71cm,면100,없음,좋음,기모,베이직,"BLACK,GRAY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1111152,보브배색mtm,TOP & TEE,WOMEN,,,25000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1111152_12.jpg",,총장 63cm/ 어깨 46cm/ 가슴 54cm/ 소매 55cm,면50 폴리50,없음,좋음,없음,베이직,"BEIGE,BLACK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1110001,메종라운드MTM,TOP & TEE,WOMEN,,,22000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1110001_12.jpg","캐주얼,어반/모던,심플/베이직",총장 59cm/ 어깨 54cm/ 가슴 55cm/ 소매 54cm,면100,없음,좋음,기모,베이직,"BLACK,GRAY,OATMEAL",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1109827,네이쳐mtm,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109827_11.jpg","캐주얼,어반/모던,심플/베이직",총장 61cm/ 어깨 59cm/ 가슴 57cm/ 소매 55cm,면100,없음,좋음,기모,베이직,"KHAKI,WHITEMELANGE",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1109509,가니1969,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109509_10.jpg","캐주얼,어반/모던,심플/베이직",총장 65cm/ 어깨 46cm/ 가슴 50cm/ 소매 64cm,면100,없음,좋음,없음,베이직,"BLACK,BROWN,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1109508,쟈딕펄mtm,TOP & TEE,WOMEN,,,29000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1109508_9.jpg","캐주얼,어반/모던,심플/베이직",총장 63cm/ 가슴 53cm/ 어깨소매 74cm,면100,없음,좋음,없음,베이직,"CREAM,NAVY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1108956,마랑울TS,TOP & TEE,WOMEN,,,21000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1108956_12.jpg","캐주얼,어반/모던,심플/베이직",총장 59cm/ 어깨 53cm/ 가슴 53cm/ 소매 54cm,폴리63 레이온33 스판4,없음,좋음,없음,베이직,"BLACK,GRAY,IVORY,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1106375,심플긴팔,TOP & TEE,WOMEN,,,20000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1106375_9.jpg","캐주얼,심플/베이직",총장 66cm/ 어깨 52cm/ 가슴 50cm/ 소매 59cm,면100,없음,좋음,없음,베이직,"BLACK,CHINESEINK,IVORY",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1105994,마랑후드,TOP & TEE,WOMEN,,,30000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105994_12.jpg","캐주얼,어반/모던,심플/베이직",총장 70cm/ 가슴 63cm/ 어깨소매 86cm,면100,없음,좋음,없음,베이직,"CHINESEINK,GRAY,OATMEAL",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
,CPH-B1-나-24,미코앤코,동대문,청평화,82,TEL : 02-2232-6143 (HP : 010-2543-6143),1105017,마랑하이넥,TOP & TEE,WOMEN,,,30000,대한민국,"https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_0.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_1.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_2.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_3.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_4.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_5.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_6.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_7.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_8.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_9.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_10.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_11.jpg,https://sokodress.s3.ap-northeast-2.amazonaws.com/Test/1105017_12.jpg","캐주얼,심플/베이직",총장 61cm/ 어깨 57cm/ 가슴 57cm/ 소매 60cm,면100,없음,좋음,없음,베이직,"CHINESEINK,DARKBLUE,GRAY,OATMEAL,PINK",http://www.ddmmarket.co.kr/Prod?m=S&c=CB1NA24367
