store_id_num,sangga_name,store_name,store_phone,store_address,store_aws_image,accounts,number_of_total_products,accounts_products
18384,ChungPyungHwa,Mi Tipo,010-2502-1054,4F A16호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18384.jpg,"4,515","5,310",1
8689,ChungPyungHwa,boom,02-2232-1905,B1 바5호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8689.jpg,800,"3,053",13
1123,ChungPyungHwa,나우,02-2234-9371,2F 라10호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1123.jpg,530,290,1
18672,ChungPyungHwa,아모르,010-4180-5422,2F 나9호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18672.jpg,401,359,222
15936,ChungPyungHwa,핑크쿠션,02-2237-0228,5F 다43호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15936.jpg,"1,948","2,296",0
23445,ChungPyungHwa,준,010-9924-1267,2F 라27A호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23445.jpg,218,375,112
3672,ChungPyungHwa,w.bari,02-2232-4014,1F 다20호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3672.jpg,"15,799","4,363",4
6464,ChungPyungHwa,EZRA,02-2234-1532,3F 나14호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6464.jpg,768,983,38
7729,ChungPyungHwa,marid,02-2232-2511,5F 다17호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7729.jpg,"7,107","1,913",0
17437,ChungPyungHwa,민들레,02-2252-5124,3F 가58호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17437.jpg,"1,887",457,0
3178,ChungPyungHwa,메리골드,02-2231-5420,5F 다20호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3178.jpg,"4,370","1,026",1
283,ChungPyungHwa,도깨비,02-2232-0224,1F 라29호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/283.jpg,"5,894","11,586",0
24499,ChungPyungHwa,제로투,010-6570-6233,5F 다6호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24499.jpg,"1,082",269,0
20895,ChungPyungHwa,SUNGEUN,010-2349-5870,2F 다3호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20895.jpg,"1,011",295,1
677,ChungPyungHwa,ssam,02-2234-0515,3F 가8호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/677.jpg,"6,123","3,607",7
5651,ChungPyungHwa,타임리스,02-2233-2255,2F 라45호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5651.jpg,944,43,0
684,ChungPyungHwa,Base station,02-2231-5388,4F B22호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/684.jpg,"6,553","1,990",1
1471,ChungPyungHwa,두림,010-7937-7071,5F 나3호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1471.jpg,"26,009","21,303",18
12090,ChungPyungHwa,메르베,010-4997-8959,3F 라31호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12090.jpg,"1,238",238,1
12836,ChungPyungHwa,bymood,010-2828-3886,5F 가8호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12836.jpg,"2,364","6,601",1
2474,ChungPyungHwa,E&S,02-323-7777,5F 다38호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2474.jpg,"2,828","1,253",11
2391,ChungPyungHwa,2nd rosecoco,02-2238-4908,4F C2호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2391.jpg,"13,346","13,753",6
2478,ChungPyungHwa,디오,02-2252-7441,2F 라15호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2478.jpg,630,976,1
10700,ChungPyungHwa,봉다리,02-2235-1365,1F 다14호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10700.jpg,"3,892","11,228",1
15198,ChungPyungHwa,리도,02-2237-7008,1F 라36호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15198.jpg,"1,341",832,0
27002,ChungPyungHwa,sophia,010-8777-6226,4F C28호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27002.jpg,153,29,0
26896,ChungPyungHwa,apple tree,02-2233-2288,3F 가38호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26896.jpg,63,24,0
17456,ChungPyungHwa,THEAILE,010-3719-4120,THEOT B1 L02,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17456.jpg,"1,809","2,384",3
12837,ChungPyungHwa,leh,02-2235-3313,B1 가10호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12837.jpg,"3,352","5,370",1
6479,ChungPyungHwa,클라모테,02-2231-3539,B1 신관16호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6479.jpg,"2,783","4,738",11
18393,ChungPyungHwa,OV,02-2237-4443,B1 가35호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18393.jpg,"5,119","1,209",0
9725,ChungPyungHwa,Blooming,02-2252-2276,3F 가6호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9725.jpg,"1,307","1,764",1
13219,ChungPyungHwa,포리마,010-8911-6279,4F B20호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13219.jpg,"6,187","4,941",1
875,ChungPyungHwa,베니,02-2238-3111,4F C45호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/875.jpg,"6,000",109,0
10697,ChungPyungHwa,the hue,02-2252-5011,B1 나11호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10697.jpg,"2,543","2,773",0
3697,ChungPyungHwa,비커밍,02-2236-4624,4F C3호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3697.jpg,"3,123","2,240",5
5916,ChungPyungHwa,풀하우스,02-2252-2447,4F D29호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5916.jpg,"7,029","2,733",62
13791,ChungPyungHwa,폴링제이,02-2252-2124,5F 라25호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13791.jpg,"2,178","4,336",0
8131,ChungPyungHwa,BLONDIE,02-2237-6269,B1 가16호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8131.jpg,"3,266","1,157",0
26900,ChungPyungHwa,Love&Love,010-2496-3643,5F 라11호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26900.jpg,361,32,0
10959,ChungPyungHwa,초이스,02-2234-6459,2F 라3호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10959.jpg,"3,678","4,821",0
10994,ChungPyungHwa,거니걸스,02-2235-4567,THEOT 1F D11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10994.jpg,959,415,1
8646,ChungPyungHwa,캣츠,010-3198-0343,5F 나23호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8646.jpg,316,"1,486",14
24239,ChungPyungHwa,SLUB,010-7602-6164,5F 라2호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24239.jpg,"2,916","3,114",0
7677,ChungPyungHwa,Brandy,02-2252-1215,5F 라5호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7677.jpg,"6,715","7,604",0
6580,ChungPyungHwa,baribari*2,02-2117-8866,THEOT 4F A09,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6580.jpg,"16,177","3,932",0
9138,ChungPyungHwa,Borie,010-4189-6410,5F 라28호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9138.jpg,"3,690","5,512",31
21515,ChungPyungHwa,루시마린,010-2275-0754,B1 라14호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21515.jpg,681,"2,510",0
220,ChungPyungHwa,티탑,02-2234-2713,2F 나23호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/220.jpg,"1,743","1,605",41
5555,ChungPyungHwa,멋쟁이,010-6359-5360,3F 나46호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5555.jpg,"1,336","2,858",0
3098,ChungPyungHwa,베누스,02-2237-8319,3F 나17호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3098.jpg,"1,379","1,253",0
16767,ChungPyungHwa,Gglige,010-2868-9581,3F 가35호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16767.jpg,"1,211","1,047",1
1035,ChungPyungHwa,수,02-2233-3831,B1 가27호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1035.jpg,"3,958",991,0
3185,ChungPyungHwa,핑크아이,02-2236-6929,B1 라13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3185.jpg,"4,035","1,800","1,038"
2883,ChungPyungHwa,이츠마인,02-2117-8482,THEOT B2 B01,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2883.jpg,"3,668","11,990",4
26602,ChungPyungHwa,YODDE,010-5131-3035,2F 나28호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26602.jpg,6,10,0
14789,ChungPyungHwa,babaraboo,02-2234-4515,B1 신관9호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14789.jpg,"6,670","3,065",0
16228,ChungPyungHwa,디오마리,010-2556-9470,3F 다32호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16228.jpg,"4,131","3,122",10
23117,ChungPyungHwa,온유,010-9193-0764,3F 가51호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23117.jpg,511,"3,752",0
13128,ChungPyungHwa,sopung,02-2237-1392,1F 나3호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13128.jpg,601,"3,061",4
21657,ChungPyungHwa,로망,010-4272-6062,3F 나2호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21657.jpg,"1,194","8,946",9
17811,ChungPyungHwa,미라클,010-9157-8171,2F 다1호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17811.jpg,"2,398","9,955",5
5029,ChungPyungHwa,bonob,02-2232-4689,5F 나22호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5029.jpg,"3,536","12,092",35
8038,ChungPyungHwa,parkhong,02-2235-5884,5F 라41호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8038.jpg,"3,645","2,264",5
21690,ChungPyungHwa,엘리사,010-6701-1323,3F 라23호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21690.jpg,942,"11,099",6
5339,ChungPyungHwa,이합사,02-2253-5058,B1 나12호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5339.jpg,"6,894",67,0
3926,ChungPyungHwa,바나나3435,02-2254-0314,4F B35호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3926.jpg,"6,759","8,787",0
8250,ChungPyungHwa,on the bloom,010-3787-6207,5F 가26호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8250.jpg,"6,843","12,629",2
3855,ChungPyungHwa,레이,02-2231-0025,B1 나18호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3855.jpg,"5,237","5,779",0
9626,ChungPyungHwa,시온,02-2268-9002,2F 가13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9626.jpg,251,233,0
442,ChungPyungHwa,avatar,010-6633-5218,5F 나18호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/442.jpg,"7,063","5,637",0
24238,ChungPyungHwa,enen,02-2253-9882,2F 나31호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24238.jpg,200,287,1
23139,ChungPyungHwa,메인,010-5041-2410,2F 다19호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23139.jpg,70,78,0
15554,ChungPyungHwa,주연,010-2047-5342,Dong Pyunghwa B1 가21호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15554.jpg,296,428,0
14052,ChungPyungHwa,BAMBAM,010-9741-5568,4F A54호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14052.jpg,"7,470","3,695",3
25648,ChungPyungHwa,바운스,010-9764-2376,B1 신관20호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25648.jpg,148,264,0
16728,ChungPyungHwa,my line,02-2235-3013,4F B8호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16728.jpg,"1,015",953,0
6676,ChungPyungHwa,크리,02-2237-4495,1F 나16호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6676.jpg,560,"1,118",1
17753,ChungPyungHwa,DAZZLING 다즐링,02-2233-9884,5F 다23호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17753.jpg,"1,559","2,136",0
10508,ChungPyungHwa,지젤,02-2231-8551,3F 나35호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10508.jpg,"1,134",217,0
8755,ChungPyungHwa,Do well,02-2232-7017,5F 라35호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8755.jpg,"3,940","7,502",1
8636,ChungPyungHwa,이레,02-2232-7456,2F 가30호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8636.jpg,"4,468","9,985",3
12194,ChungPyungHwa,JUNE,02-2231-9133,B1 나20호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12194.jpg,"2,680","3,738",13
22532,ChungPyungHwa,HEYJUN,02-2235-6474,4F D49호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22532.jpg,464,86,1
15264,ChungPyungHwa,주식회사 위드코코,02-2232-8680,3F 나7호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15264.jpg,"2,723","4,163",24
18492,ChungPyungHwa,나인,010-4533-7600,1F 나7호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18492.jpg,523,366,1
14940,ChungPyungHwa,몰리지,02-2232-9722,2F 라29호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14940.jpg,"2,595","11,940",1
13447,ChungPyungHwa,레주르,010-3283-4905,5F 나44호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13447.jpg,"5,048","6,409",10
25662,ChungPyungHwa,LOGO 로고,010-6266-2512,4F A39호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25662.jpg,585,175,145
15472,ChungPyungHwa,A French,010-6522-7573,4F C24호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15472.jpg,"1,414","3,546",6
1783,ChungPyungHwa,티와나,010-7469-8792,5F 가13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1783.jpg,"1,235","1,073",0
17285,ChungPyungHwa,아미,02-2231-7424,4F C39호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17285.jpg,"1,976","5,994",6
3863,ChungPyungHwa,MAY*J,02-2235-0127,3F 가42호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3863.jpg,"14,303","9,336",2
9792,ChungPyungHwa,포미,02-2231-1031,2F 가50호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9792.jpg,"3,841","7,157",3
16801,ChungPyungHwa,뿌띠,02-2238-2351,1F 라17호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16801.jpg,351,788,0
19350,ChungPyungHwa,Harue,02-2238-1826,B1 라18호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19350.jpg,"1,424",812,35
4263,ChungPyungHwa,앙비,010-5308-4121,B1 다16호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4263.jpg,"3,303","3,421",13
469,ChungPyungHwa,Asareel,010-2920-7773,3F 다25호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/469.jpg,"2,549","1,075",14
19836,ChungPyungHwa,Re_L#,02-2231-8959,5F 라26호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19836.jpg,"1,300","2,743",0
10214,ChungPyungHwa,Lucky Lucky,02-2252-8286,B1 가19호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10214.jpg,"5,282","13,371",9
17399,ChungPyungHwa,BNB,010-6263-7449,Techno B1 B56호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17399.jpg,"1,061","1,728",39
17705,ChungPyungHwa,DODOs Reible,010-3294-6249,4F D13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17705.jpg,532,"2,285",3
600,ChungPyungHwa,와라 (스타일어스),02-2117-8721,THEOT 1F E25,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/600.jpg,"14,082","1,511",0
17897,ChungPyungHwa,pocket,010-2577-7116,Studio W 1F 11호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17897.jpg,"1,536","2,452",1
15487,ChungPyungHwa,lalaland,02-2236-3638,2F 나7호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15487.jpg,"6,619","13,178",3
2591,ChungPyungHwa,도토리,02-2253-0774,4F C4호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2591.jpg,"3,566","9,049",17
12748,ChungPyungHwa,코리샵,02-2234-4205,1F 나19호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12748.jpg,"3,340","1,627",0
23236,ChungPyungHwa,기억,010-9655-8645,THEOT B2 B11,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23236.jpg,"1,374","5,377",1
25345,ChungPyungHwa,스타일팡,010-3343-2247,3F 라16호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25345.jpg,264,609,2
3547,ChungPyungHwa,티랑,010-2332-8090,3F 다41호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3547.jpg,"4,362","7,397",10
498,ChungPyungHwa,with MATCH,02-2233-8009,5F 가28호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/498.jpg,"3,302","3,959",25
15905,ChungPyungHwa,colored pencil,02-2236-0504,3F 다28호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15905.jpg,78,209,0
10713,ChungPyungHwa,MINK,02-2256-6088,B1 라7호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10713.jpg,"1,213",271,0
3951,ChungPyungHwa,sams,02-2231-0307,4F A52호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3951.jpg,"10,093",488,0
273,ChungPyungHwa,티아라,02-2231-5348,5F 나42호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/273.jpg,"5,300","1,343",1
12756,ChungPyungHwa,로우게이지,02-2256-6036,B1 바10호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12756.jpg,"10,749","2,705",3
19764,ChungPyungHwa,double h,010-4123-3489,3F 라36호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19764.jpg,528,95,59
6907,ChungPyungHwa,끌림,02-2233-4801,3F 라41호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6907.jpg,"1,885","1,255",5
8381,ChungPyungHwa,instar,02-2235-2033,2F 나33호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8381.jpg,"1,585","9,354",7
22133,ChungPyungHwa,0_ONE,010-2170-4171,2F 가20호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22133.jpg,"1,508","14,790",64
25331,ChungPyungHwa,Uspick유스픽,010-2467-6459,1F 가22호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25331.jpg,"1,218","1,865",0
25751,ChungPyungHwa,런웨이,010-4476-2237,THEOT 5F B-02호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25751.jpg,291,706,0
4579,ChungPyungHwa,INDIGO BLUE,010-2688-9169,B1 가11호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4579.jpg,"2,046",727,3
23025,ChungPyungHwa,Ruah,010-4821-8785,1F 가18호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23025.jpg,"3,634","5,853",2
12069,ChungPyungHwa,plenty,02-2235-4244,4F D1호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12069.jpg,"9,019",528,0
14899,ChungPyungHwa,코코아,010-5844-3243,5F 라49호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14899.jpg,"8,516","8,329",9
3076,ChungPyungHwa,momo,02-2237-7364,B1 가4호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3076.jpg,"1,767",259,0
26823,ChungPyungHwa,Madonna,02-2233-2238,1F 나15호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26823.jpg,141,75,0
11003,ChungPyungHwa,BABA sunny,02-2235-7788,4F C8호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11003.jpg,"5,556","2,489",1
14855,ChungPyungHwa,위드미,02-2237-1476,B1 가17호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14855.jpg,943,165,0
801,ChungPyungHwa,POCKET,010-5955-7007,2F 다13호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/801.jpg,"2,063",392,1
13993,ChungPyungHwa,skin,02-2253-1419,3F 나45호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13993.jpg,886,675,0
17503,ChungPyungHwa,끌로델,02-2232-9568,Jeil Pyunghwa 1F 19호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17503.jpg,445,"1,335",0
8501,ChungPyungHwa,TROISTUDIO,010-7916-8475,4F C37호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8501.jpg,"1,779","5,913",4
18793,ChungPyungHwa,mejae,02-2233-3648,4F A26호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18793.jpg,"5,910","6,388",0
8357,ChungPyungHwa,티지,02-2253-3789,3F 가9호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8357.jpg,"1,350",692,0
14394,ChungPyungHwa,PEAK,010-4391-3039,4F D26호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14394.jpg,"4,534","1,378",22
2903,ChungPyungHwa,J&J,02-2254-0418,4F C44호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2903.jpg,"6,148","1,885",4
17169,ChungPyungHwa,스봉,02-2232-3672,5F 가42호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17169.jpg,"1,299",91,0
11809,ChungPyungHwa,미스셀브리지,02-2254-2287,B1 나4호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11809.jpg,462,91,0
10839,ChungPyungHwa,jane,010-9889-0201,1F 다3호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10839.jpg,938,"1,662",92
3457,ChungPyungHwa,gagman,02-2253-5513,3F 가2호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3457.jpg,542,632,2
25964,ChungPyungHwa,pine,02-2231-7008,1F 다8호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25964.jpg,238,"1,395",1
13025,ChungPyungHwa,코제트,02-2233-0038,Maxtyle B1 44호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13025.jpg,"9,735",626,0
11204,ChungPyungHwa,밀크베이지,02-6270-2255,B1 가32호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11204.jpg,"2,342","1,764",0
1576,ChungPyungHwa,herrycok,02-2233-1018,4F A33호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1576.jpg,"3,211","20,751",7
878,ChungPyungHwa,펌킨,02-2234-9445,4F C46호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/878.jpg,"5,929","3,537",2
6591,ChungPyungHwa,YnB,02-2231-4254,1F 라23호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6591.jpg,"1,066","1,200",3
7659,ChungPyungHwa,ZZH,02-2232-8230,3F 나39호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7659.jpg,"1,151","1,999",593
15768,ChungPyungHwa,1ROHA,02-2231-8710,5F 나40호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15768.jpg,"1,385",455,0
13303,ChungPyungHwa,애비뉴,02-2233-5428,3F 가12호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13303.jpg,"1,151","1,189",1
7362,ChungPyungHwa,the bass,02-2117-4588,THEOT 2F D12,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7362.jpg,"12,753","19,963",2
11684,ChungPyungHwa,J DEW,010-7449-4546,4F A28호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11684.jpg,"15,678","15,931",0
26175,ChungPyungHwa,Buying,010-8240-5630,4F C20호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26175.jpg,380,226,1
10840,ChungPyungHwa,해밀,02-2252-4568,1F 가29호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10840.jpg,"5,382","7,043",0
10999,ChungPyungHwa,Elin vi,02-2117-8934,THEOT 2F i-12,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10999.jpg,930,"3,205",68
18251,ChungPyungHwa,mienne,02-2117-8818,THEOT B1 G18,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18251.jpg,"2,313","1,576",1
3775,ChungPyungHwa,page-one,02-2234-5060,5F 가6호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3775.jpg,"13,418","3,032",5
1639,ChungPyungHwa,natural,02-2231-3473,1F 라27호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1639.jpg,"1,252","2,349",0
12891,ChungPyungHwa,2nd STORY.,02-2236-7889,3F 라35호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12891.jpg,"1,825","4,433",8
3869,ChungPyungHwa,MARIO,02-2231-6248,3F 나47호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3869.jpg,"4,975","2,465",0
14384,ChungPyungHwa,mj,02-2231-8082,3F 라28호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14384.jpg,"3,383","3,898",13
2082,ChungPyungHwa,zzokko,02-2231-6326,1F 나21호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2082.jpg,"4,855","1,025",33
23446,ChungPyungHwa,HOTPLACE,010-6715-2628,4F A34호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23446.jpg,746,"1,504",0
