store_id_num,sangga_name,store_name,store_phone,store_address,store_aws_image,accounts,number_of_total_products,accounts_products
7887,누죤,블루샵,010-9965-1213,Studio W B1 8호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7887.jpg,"8,940",87,0
1959,누죤,Asuka for man,02-6366-5352,NUZZON 3F 403호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1959.jpg,510,59,0
14948,누죤,BOX,010-3784-2091,NUZZON B1 305호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14948.jpg,933,"1,566",0
1671,누죤,홍,010-8604-6766,NUZZON B2 114호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1671.jpg,909,"1,524",1
24380,누죤,newborn,010-8605-0940,NUZZON 6F 525호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24380.jpg,347,325,0
2209,누죤,온오프,010-7760-1014,NUZZON 5F 130호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2209.jpg,"1,088",879,0
6720,누죤,QUM,02-6366-3636,NUZZON B2 208호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6720.jpg,"1,647","9,345",89
20100,누죤,SALT,010-5146-3367,NUZZON B2 416호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20100.jpg,457,934,4
3084,누죤,Fitbow,010-3301-7065,NUZZON 5F 231호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3084.jpg,"4,348","1,336",0
20660,누죤,mool,010-9784-1410,NUZZON 1F 210호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20660.jpg,"4,220","1,515",0
26849,누죤,ABSENTE,010-2678-5552,NUZZON 5F 312호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26849.jpg,46,33,0
22253,누죤,제이클로젯,010-8450-1175,NUZZON B1 811호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22253.jpg,"2,203","9,644",1
7393,누죤,야다,010-5188-5878,NUZZON B2 606호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7393.jpg,"2,594","18,609",1
25933,누죤,onemile,010-3823-9332,NUZZON 3F 617호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25933.jpg,235,120,0
6692,누죤,TAJ,02-6366-4213,NUZZON 3F 401호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6692.jpg,258,87,0
7014,누죤,SDKC,02-6366-3327,NUZZON 3F 328호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7014.jpg,"1,102","3,666",1
26249,누죤,PALETTE,010-8515-6500,THEOT 2F B30,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26249.jpg,682,905,13
8366,누죤,XT,010-3254-5103,NUZZON 5F 103호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8366.jpg,"2,529","3,423",5
25194,누죤,gunner거너,010-4811-2428,NUZZON 6F 611호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25194.jpg,377,"1,125",0
24558,누죤,picnic피크닉,02-6366-6444,NUZZON 4F 706호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24558.jpg,"1,359","6,600",21
15983,누죤,sunny,02-6366-5777,NUZZON B2 218호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15983.jpg,799,"1,934",1
3699,누죤,에덴,02-6366-6223,NUZZON 6F 619호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3699.jpg,834,165,56
14337,누죤,sketch,02-6366-5599,NUZZON 6F 429호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14337.jpg,"2,779",841,0
7079,누죤,아베크,02-6366-6661,NUZZON 5F 320호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7079.jpg,"1,641","1,000",0
26881,누죤,margin,010-7141-8959,NUZZON 3F 603호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26881.jpg,918,66,0
10364,누죤,item,02-6366-4688,NUZZON 1F 321호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10364.jpg,458,"1,703",55
6422,누죤,H E STORY,010-6732-3243,NUZZON 3F 128호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6422.jpg,792,"1,710",0
13812,누죤,캔디,02-6366-5590,NUZZON B2 225호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13812.jpg,"2,816","6,470",5
4511,누죤,IZZI,02-6366-5553,NUZZON 2F 211호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4511.jpg,531,906,1
14687,누죤,For You,02-6366-5151,NUZZON 3F 209호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14687.jpg,706,891,0
13463,누죤,aurora,02-6366-5508,NUZZON B1 421호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13463.jpg,"7,024","3,794",2
25347,누죤,칠라운드(chillround),010-4019-1149,NUZZON 4F 125호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25347.jpg,457,"2,530",0
612,누죤,Dongdaemoon mall CASIO,010-2285-4118,NUZZON 4F 117호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/612.jpg,"2,389","2,393",656
26800,누죤,settle,010-5805-0714,NUZZON 6F 424호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26800.jpg,244,62,0
15723,누죤,촌티,02-6366-6345,NUZZON B1 402호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15723.jpg,182,346,0
750,누죤,TQ,010-4745-3102,NUZZON 6F 324호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/750.jpg,"1,793","1,013",0
25921,누죤,AONE에이원,010-8810-0856,NUZZON 6F 320호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25921.jpg,325,503,0
2597,누죤,ggang,02-2232-9664,NUZZON B2 202호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2597.jpg,"3,924",496,0
21867,누죤,veil,010-8408-8321,NUZZON 5F 114호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21867.jpg,"1,648","2,858",0
5353,누죤,alife,02-6366-6215,NUZZON 6F 215호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5353.jpg,879,421,1
17073,누죤,RACOON.,02-6366-5077,NUZZON 6F 129호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17073.jpg,979,280,0
2664,누죤,yaming,010-6244-6560,NUZZON B1 614호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2664.jpg,956,"4,175",0
25042,누죤,글린트(GLINT),010-3519-9459,NUZZON 2F 310호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25042.jpg,433,449,1
21502,누죤,이븐데이즈,010-8072-6963,NUZZON 4F 102호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/21502.jpg,"2,382","4,219",1
17307,누죤,JAVA,010-7590-2417,NUZZON B1 608호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17307.jpg,"2,317","12,446",470
17662,누죤,뽀빠이,02-2236-8276,NUZZON B1 705호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/17662.jpg,"1,563","2,628",0
1099,누죤,MOMO,02-6366-3142,NUZZON B2 711호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1099.jpg,"1,051","3,014",0
7260,누죤,닛시,02-6366-5949,NUZZON 3F 301호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7260.jpg,776,302,0
9786,누죤,수피아,010-2868-3357,NUZZON B2 307호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9786.jpg,"1,544",93,0
2688,누죤,UNIONSEOUL,02-6366-4999,NUZZON 6F 407호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2688.jpg,"2,523",130,0
4858,누죤,SJ,02-6366-3621,NUZZON 3F 614호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4858.jpg,829,"1,654",0
27195,누죤,onz,010-6321-6366,NUZZON 2F 507호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27195.jpg,31,47,0
9299,누죤,two rabbit,02-6366-6687,NUZZON 6F 223호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9299.jpg,"2,436","1,559",0
26931,누죤,LEPEL,010-9089-6294,NUZZON 5F 509호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26931.jpg,118,89,0
14970,누죤,카포,02-6366-6772,NUZZON B2 107호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14970.jpg,451,"2,344",1
13745,누죤,noir,010-3116-1059,NUZZON 3F 221호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13745.jpg,"1,632","3,237",0
25408,누죤,Rumor루머,010-9177-0107,NUZZON 5F 106호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/25408.jpg,502,356,0
14586,누죤,paparazzi,02-6366-5050,NUZZON 2F 203호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14586.jpg,838,"2,675",6
15660,누죤,인디오,010-4911-5214,NUZZON 5F 214호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15660.jpg,948,42,0
2791,누죤,song,02-6366-6365,NUZZON 1F 317호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2791.jpg,"6,207","14,377",0
18232,누죤,Epilogue,010-8072-1603,NUZZON 5F 513호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18232.jpg,"1,170","2,535",0
24032,누죤,DE THEY,010-8496-6130,NUZZON 6F 130호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24032.jpg,269,90,0
8028,누죤,슬렉스데니미,02-6366-3313,NUZZON 3F 222호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8028.jpg,585,172,0
10651,누죤,manionae,02-6366-6068,NUZZON B1 425호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10651.jpg,579,"2,327",474
24575,누죤,BOX.O,010-5784-6677,NUZZON B1 304호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24575.jpg,678,160,0
19064,누죤,IRERI,02-6366-3156,NUZZON 6F 315호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/19064.jpg,758,47,0
2698,누죤,void,02-6366-6321,NUZZON 6F 321호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2698.jpg,"2,135",157,0
3187,누죤,RADIO,02-6366-3331,NUZZON 2F 322호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3187.jpg,794,505,9
14047,누죤,Pablo,010-3089-8607,NUZZON 5F 518호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14047.jpg,"2,866","1,814",9
4971,누죤,이센트릭 좀비,02-2233-9811,Nam Pyunghwa 2F 15호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4971.jpg,"2,349","3,050",1
12985,누죤,Return,010-3412-5515,NUZZON B1 515호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12985.jpg,"10,050","16,284",27
2390,누죤,Vibey,02-6366-4380,NUZZON 3F 407호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2390.jpg,595,"2,007",4
2962,누죤,warang,010-2500-3085,NUZZON 1F 207호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2962.jpg,"4,334","3,240",2
7409,누죤,Monami,02-2231-7967,NUZZON 3F 223호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7409.jpg,"1,501","4,461",2
12426,누죤,Take Trend,02-6366-3811,NUZZON 3F 616호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12426.jpg,666,269,0
810,누죤,위너,02-6366-3230,NUZZON 5F 326호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/810.jpg,"1,666",467,0
20061,누죤,flex,010-6438-7735,NUZZON B1 506호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20061.jpg,"2,321","8,112",0
18496,누죤,then,010-5808-1604,NUZZON 6F 415호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18496.jpg,"1,719","5,041",0
3483,누죤,샤인,02-6366-3523,NUZZON 3F 523호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3483.jpg,"2,345",135,0
1510,누죤,웨어하우스,02-6366-5552,NUZZON 6F 226호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1510.jpg,"5,584","4,825",2
1012,누죤,Queen,02-2232-3239,NUZZON B2 223호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1012.jpg,"1,249",167,0
669,누죤,프라임,010-5850-6693,NUZZON 3F 415호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/669.jpg,"1,428","2,079",4
5539,누죤,M%,010-2381-9323,NUZZON 2F 601호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5539.jpg,"3,476",231,0
20470,누죤,KuKus,02-2232-6769,ChungPyungHwa 3F 나44호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20470.jpg,412,952,511
7890,누죤,왕창사,02-6366-4664,NUZZON B2 221호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7890.jpg,"2,874","10,212",4
6005,누죤,At corner231,02-6366-6911,NUZZON 6F 231호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6005.jpg,"5,400",910,0
26761,누죤,swap,010-9813-3003,NUZZON 3F 204호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26761.jpg,102,44,0
4033,누죤,에스엠,010-7623-6679,NUZZON 5F 205호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4033.jpg,"12,204","38,419",22
9388,누죤,Believe,02-6366-5125,NUZZON 6F 125호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9388.jpg,"2,522",425,0
7642,누죤,승아market,010-2243-4171,NUZZON B2 617호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7642.jpg,"3,048","20,757",14
2556,누죤,DUOMO,02-6366-5406,NUZZON 3F 210호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2556.jpg,"1,340","1,819",0
14602,누죤,PPseoul,010-4144-6302,NUZZON 5F 405호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14602.jpg,"4,356","2,224",0
27196,누죤,MELT,010-3186-9288,NUZZON B1 606호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27196.jpg,259,218,0
4064,누죤,JJ,02-6366-3626,NUZZON B1 713호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4064.jpg,539,"5,745",146
4598,누죤,테일러,02-6366-3511,NUZZON 3F 406호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4598.jpg,499,"1,235",0
24390,누죤,AVOIR,010-5911-3504,NUZZON 3F 504호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24390.jpg,"1,575","1,583",0
13506,누죤,Marco,02-6366-6645,NUZZON 6F 411호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13506.jpg,923,"2,256",1
24583,누죤,chipper,010-2351-5591,NUZZON B1 212호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24583.jpg,"1,091",953,0
18465,누죤,AROMI,02-6366-4060,NUZZON 2F 514호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18465.jpg,519,421,0
11797,누죤,Lovely,02-2236-9546,NUZZON B1 715호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11797.jpg,"12,599","31,721",10
20086,누죤,나이스미츄,010-4049-3086,NUZZON B1 525호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20086.jpg,"3,492","8,083",3
22415,누죤,Lowenn,02-6366-3651,NUZZON B1 719호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22415.jpg,523,874,57
12766,누죤,PRINCE,02-6366-5546,NUZZON 3F 607호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12766.jpg,755,20,0
4640,누죤,히트,02-6366-4263,NUZZON 3F 219호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4640.jpg,"1,380","2,090",0
26406,누죤,Maxi Max,010-9095-5872,NUZZON B1 313호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26406.jpg,"1,175","1,205",8
24897,누죤,MUTE,010-5781-6322,NUZZON 6F 419호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24897.jpg,799,"1,709",0
20079,누죤,LUS,010-5623-4125,NUZZON B1 123호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20079.jpg,"1,604","5,260",1
7213,누죤,일인치,010-3725-0907,NUZZON 6F 523호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7213.jpg,"1,461","8,094",0
13420,누죤,Bellybutton,02-6366-6663,NUZZON 6F 605호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13420.jpg,"1,318",142,0
23131,누죤,LEGACY,010-4151-3286,NUZZON 6F 409호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23131.jpg,443,47,0
13523,누죤,베스트(더킹),010-9402-2885,NUZZON 4F 624호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/13523.jpg,"2,759","4,797",0
2,누죤,체리걸,02-1566-6523,THEOT B2 C21,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2.jpg,77,"2,462","2,392"
10014,누죤,oneweek,070-7555-0401,NUZZON 5F 414호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10014.jpg,"2,625","4,217",0
2384,누죤,PINO,02-6366-6066,NUZZON 6F 621호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2384.jpg,"3,134","5,593",11
10238,누죤,ALOM,02-6366-5523,NUZZON 5F 523호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10238.jpg,870,181,0
16741,누죤,GOAT,02-6366-3036,NUZZON 6F 103호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16741.jpg,"1,201","3,016",0
1506,누죤,FEEL,010-4198-6543,NUZZON 2F 414호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1506.jpg,"2,758","7,068",0
1691,누죤,카시오매니아,010-7689-5181,NUZZON 5F 109호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/1691.jpg,"1,964",949,0
14286,누죤,Moss,010-7632-1710,NUZZON 5F 305호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14286.jpg,"4,750","2,176",0
14287,누죤,SICKOS,02-6366-4433,NUZZON 6F 502호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14287.jpg,"3,455",526,4
14351,누죤,coy,02-6366-5115,NUZZON B1 404호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14351.jpg,"5,754","13,031",35
12987,누죤,비전,02-6366-5515,Shin Pyunghwa B 4F 27호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12987.jpg,"4,038","10,221",22
16463,누죤,다다지니,02-6366-6004,NUZZON 4F 612호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16463.jpg,"7,764","15,374",2
5681,누죤,누나부트,010-8604-1749,NUZZON 1F 308호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5681.jpg,"1,447","2,025",20
6176,누죤,CAMP,02-6366-3790,NUZZON 6F 425호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6176.jpg,817,"2,708",0
24269,누죤,hoodie,02-6366-6414,NUZZON 6F 414호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24269.jpg,678,223,0
24368,누죤,Newbies,010-8456-8515,NUZZON 5F 419호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24368.jpg,347,397,0
10179,누죤,middle way,02-6366-3575,NUZZON B1 604호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10179.jpg,"1,550",251,0
8364,누죤,WEME,02-6366-6160,NUZZON 2F 616호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/8364.jpg,605,137,0
22863,누죤,Middle,010-9908-0556,NUZZON 5F 504호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22863.jpg,"1,645","5,992",0
9890,누죤,블랙87,010-5517-8311,NUZZON 5F 303호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9890.jpg,"1,877",452,0
5846,누죤,mccoy,02-6366-3620,NUZZON 6F 112호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5846.jpg,865,"1,195",0
14503,누죤,JJUNY,010-4541-1943,NUZZON B1 001,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14503.jpg,"5,368","8,971",1
11450,누죤,macbrother,010-2006-8705,NUZZON 3F 202호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11450.jpg,"1,795","2,038",2
3350,누죤,Nagane,02-6366-3781,NUZZON 5F 328호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3350.jpg,"2,127","6,505",26
26848,누죤,Lagom,010-8350-1990,NUZZON 6F 106호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26848.jpg,49,78,0
26152,누죤,Hamel,010-3320-7855,NUZZON 6F 127호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26152.jpg,641,908,2
2713,누죤,36.5,02-6366-3656,NUZZON 6F 225호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2713.jpg,"6,257","7,401",0
23119,누죤,month,010-3769-2609,NUZZON 5F 510호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/23119.jpg,724,286,0
454,누죤,스타일EA,02-6366-5509,NUZZON 4F 701호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/454.jpg,823,585,0
4235,누죤,VIKINI,02-6366-4760,NUZZON 1F 401호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/4235.jpg,"1,858","3,968",0
27365,누죤,nuffnuff,010-3340-0881,NUZZON 5F 410호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/27365.jpg,16,12,0
26977,누죤,ALLTHE,010-7548-9180,NUZZON 3F 618호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/26977.jpg,246,228,0
12926,누죤,더블링,02-6366-3177,NUZZON B1 623호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/12926.jpg,735,"7,532",1
11236,누죤,NICKY7,010-3266-1792,NUZZON 4F 915호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/11236.jpg,"2,863","18,362",33
10355,누죤,투영,010-5664-6531,NUZZON 6F 509호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10355.jpg,921,"8,209",0
20033,누죤,grace,02-6366-6006,NUZZON B2 609호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/20033.jpg,245,"2,838",46
24000,누죤,lemay,010-5779-6327,NUZZON 6F 327호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/24000.jpg,731,"1,148",0
22666,누죤,FLOU,010-4646-5082,NUZZON B1 701호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/22666.jpg,"4,730",369,0
15360,누죤,RalRaRia,010-9095-5809,NUZZON B1 315호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15360.jpg,"14,220","33,698",246
15745,누죤,맘마미아,02-6366-5666,NUZZON B1 309호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/15745.jpg,560,"1,178",145
14592,누죤,moolgoki,010-4246-5518,NUZZON B1 320호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14592.jpg,"5,334","1,336",0
3031,누죤,로리타,02-6366-6977,NUZZON 4F 619호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3031.jpg,"3,982","1,077",2
5219,누죤,위트앤원더,02-6366-6114,NUZZON 6F 521호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/5219.jpg,"3,952","9,002",11
14828,누죤,appletree,02-6366-3983,NUZZON 2F 119호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/14828.jpg,"6,078","15,888",3
18691,누죤,LK TREND,010-6238-5740,NUZZON 3F 216호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18691.jpg,585,647,28
18233,누죤,즐겨찾기,010-8541-9009,NUZZON B2 109호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/18233.jpg,"3,041","13,092",2
16563,누죤,THE HAPPY,010-2225-3551,NUZZON 1F 418호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16563.jpg,"1,010","3,260",1
462,누죤,아노이,02-6366-5550,NUZZON 2F 131호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/462.jpg,799,"1,115",0
6659,누죤,cap zone,02-6366-6625,NUZZON 5F 618호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6659.jpg,"1,039",941,0
7042,누죤,Moden,02-2233-3436,NUZZON 6F 427호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/7042.jpg,"2,726","1,215",0
2582,누죤,데뷰,02-6366-4908,NUZZON 4F 601호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/2582.jpg,"1,825","2,557",2
3853,누죤,FERLE,010-8789-9933,NUZZON 4F 806호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3853.jpg,"1,706","18,434",30
3989,누죤,some.j,02-6366-3512,NUZZON B2 401호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/3989.jpg,"4,595","8,363",1
10156,누죤,카인드,02-6366-6666,NUZZON 6F 229호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/10156.jpg,"4,785","3,561",0
16539,누죤,알키미스트,02-6366-5098,NUZZON 1F 110호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/16539.jpg,"1,192","5,436",0
6862,누죤,ailla,010-9436-6406,NUZZON 6F 405호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/6862.jpg,"3,426","1,263",2
9363,누죤,ONE TAKE,02-6366-3132,NUZZON 3F 102호,https://sokodress.s3.ap-northeast-2.amazonaws.com/ShopProfiles/9363.jpg,"1,097","1,805",0
